# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Mon May 11 23:32:52 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 8.69897 2.4908134937 2.5847743780    2.490  1.821  3.9673  3.834    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.146e-01 2.704e-01 2.668e-03 7.289e-04 6.622e-03 -1.000 1.507e-02 0.217 0.333 0.332 0.319 0.308 0.303 0.293 0.287 0.286
0.0152 0.01508 8.69897 2.5314712524 2.5857983901    2.531  1.861  3.9624  3.781    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.126e-01 2.722e-01 2.683e-03 7.329e-04 6.657e-03 -1.000 1.513e-02 0.116 0.231 0.218 0.199 0.185 0.176 0.160 0.151 0.149
0.0152 0.01508 8.69897 2.5659377575 2.5866373038    2.566  1.895  3.9567  3.731    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.739e-01 2.696e-03 7.364e-04 6.689e-03 -1.000 1.520e-02 0.032 0.148 0.120 0.095 0.076 0.063 0.038 0.026 0.022
0.0152 0.01508 8.69897 2.5968384743 2.5873676948    2.597  1.925  3.9493  3.676    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.754e-01 2.709e-03 7.396e-04 6.717e-03 -1.000 1.526e-02 -0.043 0.077 0.029 -0.007 -0.032 -0.051 -0.087 -0.103 -0.109
0.0152 0.01508 8.69897 2.5999999046 2.5874412955    2.600  1.928  3.9483  3.670    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.051 0.070 0.021 -0.017 -0.043 -0.064 -0.100 -0.117 -0.123
0.0152 0.01508 8.69897 2.6208057404 2.5879205833    2.621  1.948  3.9420  3.628    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.101 0.027 -0.038 -0.086 -0.118 -0.145 -0.191 -0.212 -0.220
0.0152 0.01508 8.69897 2.6461691856 2.5884931536    2.646  1.972  3.9333  3.574    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.160 -0.020 -0.107 -0.170 -0.212 -0.248 -0.307 -0.335 -0.344
0.0152 0.01508 8.69897 2.6654000282 2.5889189399    2.665  1.991  3.9254  3.527    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.207 -0.052 -0.155 -0.234 -0.286 -0.331 -0.403 -0.439 -0.450
0.0152 0.01508 8.69897 2.6837139130 2.5893179073    2.684  2.011  3.9182  3.481    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.256 -0.088 -0.203 -0.297 -0.359 -0.413 -0.498 -0.540 -0.553
0.0152 0.01508 8.69897 2.6978332996 2.5896212489    2.698  2.029  3.9148  3.451    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.303 -0.129 -0.247 -0.349 -0.416 -0.475 -0.565 -0.611 -0.624
0.0152 0.01508 8.69897 2.7060167789 2.5897953976    2.706  2.052  3.9216  3.457    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.359 -0.200 -0.311 -0.395 -0.451 -0.500 -0.579 -0.618 -0.629
0.0152 0.01508 8.69897 2.7099740505 2.5898791767    2.710  2.071  3.9306  3.475    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.406 -0.267 -0.361 -0.424 -0.467 -0.505 -0.569 -0.599 -0.609
0.0152 0.01508 8.69897 2.7115290165 2.5899120199    2.712  2.086  3.9397  3.496    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.445 -0.322 -0.396 -0.439 -0.472 -0.500 -0.549 -0.572 -0.580
0.0152 0.01508 8.69897 2.7124314308 2.5899310603    2.713  2.104  3.9497  3.519    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.489 -0.380 -0.427 -0.452 -0.474 -0.492 -0.527 -0.543 -0.548
0.0152 0.01508 8.69897 2.7129237652 2.5899414421    2.713  2.121  3.9590  3.539    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.533 -0.434 -0.453 -0.462 -0.476 -0.487 -0.509 -0.519 -0.522
0.0152 0.01508 8.69897 2.7132368088 2.5899480410    2.713  2.141  3.9681  3.556    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.581 -0.488 -0.480 -0.475 -0.483 -0.486 -0.496 -0.501 -0.502
0.0152 0.01508 8.69897 2.7134611607 2.5899527692    2.714  2.161  3.9770  3.570    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.633 -0.542 -0.508 -0.490 -0.492 -0.490 -0.488 -0.489 -0.487
0.0152 0.01508 8.69897 2.7136304379 2.5899563361    2.714  2.174  3.9831  3.582    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.664 -0.573 -0.521 -0.495 -0.493 -0.487 -0.478 -0.476 -0.472
0.0152 0.01508 8.69897 2.7137000561 2.5899578029    2.714  2.153  3.9786  3.585    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.613 -0.522 -0.483 -0.463 -0.464 -0.461 -0.457 -0.457 -0.455
0.0152 0.01508 8.69897 2.7137737274 2.5899593550    2.714  2.128  3.9714  3.581    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.551 -0.457 -0.441 -0.432 -0.437 -0.439 -0.444 -0.448 -0.447
0.0152 0.01508 8.69897 2.7138442993 2.5899608418    2.714  2.110  3.9625  3.564    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.505 -0.406 -0.416 -0.421 -0.432 -0.440 -0.458 -0.466 -0.468
0.0152 0.01508 8.69897 2.7139346600 2.5899627452    2.714  2.102  3.9511  3.526    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.486 -0.378 -0.421 -0.443 -0.465 -0.482 -0.515 -0.529 -0.535
0.0152 0.01508 8.69897 2.7140383720 2.5899649298    2.714  2.107  3.9396  3.474    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.499 -0.377 -0.451 -0.493 -0.525 -0.553 -0.603 -0.626 -0.634
0.0152 0.01508 8.69897 2.7141590118 2.5899674706    2.714  2.117  3.9279  3.418    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.523 -0.382 -0.481 -0.547 -0.593 -0.635 -0.703 -0.735 -0.746
0.0152 0.01508 8.69897 2.7142932415 2.5899702974    2.715  2.125  3.9161  3.363    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.542 -0.376 -0.496 -0.588 -0.651 -0.707 -0.795 -0.840 -0.852
0.0152 0.01508 8.69897 2.7144386768 2.5899733598    2.715  2.129  3.9042  3.312    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.552 -0.360 -0.492 -0.614 -0.696 -0.769 -0.878 -0.936 -0.951
0.0152 0.01508 8.69897 2.7145934105 2.5899766176    2.715  2.130  3.8924  3.263    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.555 -0.334 -0.471 -0.629 -0.732 -0.823 -0.954 -1.027 -1.043
0.0152 0.01508 8.69897 2.7147550583 2.5899800205    2.715  2.129  3.8804  3.217    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.552 -0.301 -0.435 -0.631 -0.758 -0.870 -1.023 -1.113 -1.131
0.0152 0.01508 8.69897 2.7149209976 2.5899835133    2.715  2.126  3.8684  3.172    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.545 -0.261 -0.388 -0.625 -0.777 -0.909 -1.087 -1.195 -1.216
0.0152 0.01508 8.69897 2.7150878906 2.5899870256    2.715  2.122  3.8564  3.128    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.534 -0.215 -0.334 -0.611 -0.788 -0.943 -1.145 -1.274 -1.296
0.0152 0.01508 8.69897 2.7152538300 2.5899905174    2.715  2.116  3.8444  3.085    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.520 -0.159 -0.273 -0.590 -0.793 -0.970 -1.198 -1.350 -1.373
0.0152 0.01508 8.69897 2.7154161930 2.5899939334    2.716  2.109  3.8323  3.044    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.503 -0.096 -0.207 -0.564 -0.792 -0.992 -1.247 -1.422 -1.448
0.0152 0.01508 8.69897 2.7155737877 2.5899972487    2.716  2.102  3.8203  3.004    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.484 -0.020 -0.132 -0.533 -0.786 -1.008 -1.291 -1.490 -1.518
0.0152 0.01508 8.69897 2.7157256603 2.5900004432    2.716  2.093  3.8086  2.965    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.462 0.068 -0.051 -0.498 -0.777 -1.020 -1.331 -1.554 -1.585
0.0152 0.01508 8.69897 2.7158720493 2.5900035219    2.716  2.083  3.7973  2.930    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.438 0.174 0.037 -0.460 -0.764 -1.028 -1.365 -1.612 -1.647
0.0152 0.01508 8.69897 2.7160198689 2.5900066303    2.716  2.072  3.7865  2.897    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.411 0.292 0.131 -0.416 -0.745 -1.028 -1.393 -1.663 -1.702
0.0152 0.01508 8.69897 2.7161784172 2.5900099640    2.716  2.059  3.7759  2.869    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.376 0.425 0.234 -0.362 -0.716 -1.019 -1.411 -1.706 -1.748
0.0152 0.01508 8.69897 2.7163619995 2.5900138234    2.717  2.040  3.7654  2.845    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.330 0.581 0.353 -0.292 -0.672 -0.995 -1.416 -1.737 -1.782
0.0152 0.01508 8.69897 2.7165331841 2.5900174216    2.717  2.020  3.7569  2.832    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.279 0.724 0.462 -0.221 -0.620 -0.958 -1.403 -1.745 -1.793
0.0152 0.01508 8.69897 2.7167212963 2.5900213751    2.717  1.994  3.7485  2.824    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.214 0.885 0.586 -0.134 -0.552 -0.905 -1.375 -1.739 -1.789
0.0152 0.01508 8.69897 2.7169148922 2.5900254432    2.717  1.963  3.7406  2.823    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.137 1.059 0.717 -0.033 -0.470 -0.838 -1.331 -1.718 -1.770
0.0152 0.01508 8.69897 2.7170906067 2.5900291349    2.717  1.934  3.7338  2.826    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.064 1.224 0.841 0.061 -0.391 -0.770 -1.285 -1.689 -1.744
0.0152 0.01508 8.69897 2.7173194885 2.5900339428    2.718  1.898  3.7255  2.828    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.025 1.435 0.993 0.177 -0.295 -0.688 -1.229 -1.656 -1.712
0.0152 0.01508 8.69897 2.7176020145 2.5900398764    2.718  1.867  3.7156  2.819    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.101 1.669 1.148 0.290 -0.207 -0.617 -1.190 -1.644 -1.704
0.0152 0.01508 8.69897 2.7176880836 2.5900416837    2.718  1.864  3.7127  2.811    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.111 1.727 1.181 0.310 -0.193 -0.609 -1.191 -1.654 -1.715
0.0152 0.01508 8.69897 2.7179598808 2.5900473901    2.718  1.881  3.7043  2.761    3  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.756e-01 2.710e-03 7.400e-04 6.720e-03 -1.000 1.527e-02 0.068 1.829 1.209 0.301 -0.224 -0.654 -1.265 -1.751 -1.815
0.0152 0.01508 8.69897 2.7182023525 2.5900524798    2.718  1.916  3.6978  2.700    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.090e-01 2.757e-01 2.705e-03 7.409e-04 6.720e-03 -1.000 1.527e-02 -0.019 1.860 1.180 0.243 -0.298 -0.740 -1.375 -1.879 -1.947
0.0152 0.01508 8.69897 2.7184350491 2.5900573632    2.719  1.955  3.6927  2.640    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.088e-01 2.759e-01 2.677e-03 7.534e-04 6.720e-03 -1.000 1.527e-02 -0.118 1.856 1.127 0.168 -0.387 -0.839 -1.491 -2.010 -2.081
0.0152 0.01508 8.69897 2.7186596394 2.5900620757    2.719  1.992  3.6887  2.587    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.086e-01 2.761e-01 2.578e-03 8.301e-04 6.720e-03 -1.000 1.529e-02 -0.210 1.841 1.074 0.097 -0.469 -0.928 -1.596 -2.126 -2.199
0.0152 0.01508 8.69897 2.7189962864 2.5900691377    2.719  2.042  3.6837  2.517    3  0.000  0.462     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.764e-01 2.329e-03 1.115e-03 6.720e-03 -1.000 1.533e-02 -0.335 1.815 0.998 -0.002 -0.581 -1.051 -1.737 -2.282 -2.358
0.0152 0.01508 8.69897 2.7192764282 2.5900750128    2.720  2.082  3.6800  2.463    3  0.000  0.429     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.079e-01 2.768e-01 2.164e-03 1.318e-03 6.720e-03 -1.000 1.536e-02 -0.434 1.797 0.936 -0.083 -0.673 -1.150 -1.849 -2.404 -2.482
0.0152 0.01508 8.69897 2.7195565701 2.5900808865    2.720  2.122  3.6765  2.409    3  0.000  0.406     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.075e-01 2.771e-01 2.048e-03 1.460e-03 6.720e-03 -1.000 1.540e-02 -0.535 1.786 0.878 -0.162 -0.764 -1.248 -1.961 -2.526 -2.606
0.0152 0.01508 8.69897 2.7197244167 2.5900844051    2.720  2.146  3.6744  2.376    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.073e-01 2.774e-01 1.995e-03 1.526e-03 6.720e-03 -1.000 1.537e-02 -0.595 1.779 0.842 -0.211 -0.819 -1.308 -2.028 -2.599 -2.681
0.0152 0.01508 8.69897 2.7198951244 2.5900879831    2.720  2.171  3.6723  2.343    3  0.000  0.388     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.070e-01 2.777e-01 1.952e-03 1.585e-03 6.714e-03 -1.000 1.538e-02 -0.658 1.769 0.804 -0.261 -0.877 -1.370 -2.098 -2.675 -2.757
0.0152 0.01508 8.69897 2.7200660706 2.5900915656    2.720  2.197  3.6702  2.309    3  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.066e-01 2.781e-01 1.916e-03 1.639e-03 6.701e-03 -1.000 1.537e-02 -0.722 1.759 0.765 -0.313 -0.935 -1.432 -2.168 -2.751 -2.835
0.0152 0.01508 8.69897 2.7203752995 2.5900980448    2.721  2.243  3.6666  2.249    3  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.040e-01 2.807e-01 1.862e-03 1.789e-03 6.602e-03 -1.000 1.537e-02 -0.836 1.742 0.696 -0.404 -1.039 -1.544 -2.294 -2.887 -2.973
0.0152 0.01508 8.69897 2.7206845284 2.5901045223    2.721  2.289  3.6631  2.189    3  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.000e-01 2.847e-01 1.817e-03 1.951e-03 6.480e-03 -1.000 1.537e-02 -0.952 1.723 0.626 -0.496 -1.143 -1.656 -2.420 -3.023 -3.112
0.0152 0.01508 8.69897 2.7209935188 2.5901109931    2.721  2.335  3.6596  2.128    3  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.952e-01 2.894e-01 1.781e-03 2.094e-03 6.367e-03 -1.000 1.537e-02 -1.068 1.703 0.555 -0.589 -1.249 -1.770 -2.547 -3.161 -3.251
0.0152 0.01508 8.69897 2.7212405205 2.5901161645    2.721  2.373  3.6568  2.079    3  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.913e-01 2.933e-01 1.758e-03 2.191e-03 6.290e-03 -1.000 1.536e-02 -1.163 1.689 0.498 -0.664 -1.333 -1.862 -2.650 -3.272 -3.364
0.0152 0.01508 8.69897 2.7214868069 2.5901213199    2.722  2.412  3.6540  2.029    3  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.877e-01 2.969e-01 1.739e-03 2.272e-03 6.225e-03 -1.000 1.534e-02 -1.259 1.675 0.441 -0.740 -1.420 -1.955 -2.754 -3.384 -3.479
0.0152 0.01508 8.69897 2.7217276096 2.5901263595    2.722  2.450  3.6512  1.980    3  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.846e-01 3.001e-01 1.723e-03 2.336e-03 6.173e-03 -1.000 1.537e-02 -1.354 1.655 0.385 -0.815 -1.505 -2.046 -2.857 -3.494 -3.591
0.0152 0.01508 8.69897 2.7219645977 2.5901313182    2.722  2.488  3.6482  1.930    3  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.821e-01 3.026e-01 1.712e-03 2.383e-03 6.135e-03 -1.000 1.533e-02 -1.450 1.629 0.333 -0.891 -1.589 -2.137 -2.960 -3.602 -3.703
0.0152 0.01508 8.69897 2.7221980095 2.5901362011    2.722  2.526  3.6452  1.879    3  0.000  0.372     5.12     3.68     2.74     2.01     1.64  4    -1e-30      0.00 6.800e-01 3.047e-01 1.703e-03 2.420e-03 6.105e-03 -1.000 1.535e-02 -1.546 1.600 0.281 -0.966 -1.672 -2.227 -3.063 -3.709 -3.815
0.0152 0.01508 8.69897 2.7224287987 2.5901410282    2.723  2.565  3.6423  1.829    3  0.000  0.372     5.66     4.03     2.99     2.20     1.79  4    -1e-30      0.00 6.783e-01 3.064e-01 1.696e-03 2.450e-03 6.081e-03 -1.000 1.537e-02 -1.643 1.568 0.227 -1.042 -1.756 -2.318 -3.166 -3.817 -3.927
0.0152 0.01508 8.69897 2.7226438522 2.5901455254    2.723  2.602  3.6393  1.781    3  0.000  0.372     6.22     4.40     3.25     2.39     1.95  4    -1e-30      0.00 6.769e-01 3.078e-01 1.691e-03 2.473e-03 6.062e-03 -1.000 1.534e-02 -1.734 1.540 0.177 -1.113 -1.835 -2.403 -3.264 -3.919 -4.034
0.0152 0.01508 8.69897 2.7228815556 2.5901504952    2.723  2.642  3.6361  1.728    3  0.000  0.372     6.90     4.84     3.56     2.62     2.14  4    -1e-30      0.00 6.757e-01 3.090e-01 1.686e-03 2.494e-03 6.046e-03 -1.000 1.534e-02 -1.835 1.508 0.123 -1.189 -1.919 -2.496 -3.370 -4.031 -4.151
0.0152 0.01508 8.69897 2.7231571674 2.5901562564    2.723  2.681  3.6330  1.676    3  0.000  0.372     7.64     5.32     3.89     2.87     2.34  4    -1e-30      0.00 6.746e-01 3.100e-01 1.682e-03 2.511e-03 6.032e-03 -1.000 1.537e-02 -1.933 1.475 0.069 -1.264 -2.001 -2.586 -3.474 -4.140 -4.266
0.0152 0.01508 8.69897 2.7232213020 2.5901575968    2.723  2.688  3.6324  1.667    3  0.000  0.372     7.78     5.41     3.95     2.92     2.38  4    -1e-30      0.00 6.744e-01 3.102e-01 1.682e-03 2.514e-03 6.030e-03 -1.000 1.537e-02 -1.949 1.470 0.060 -1.276 -2.015 -2.602 -3.492 -4.159 -4.286
0.0152 0.01508 8.69897 2.7235562801 2.5901645967    2.724  2.657  3.6350  1.708    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.744e-01 3.102e-01 1.682e-03 2.514e-03 6.030e-03 -1.000 1.537e-02 -1.874 1.492 0.100 -1.219 -1.952 -2.532 -3.411 -4.074 -4.196
0.0152 0.01508 8.69897 2.7239129543 2.5901720479    2.724  2.625  3.6377  1.751    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.744e-01 3.102e-01 1.682e-03 2.514e-03 6.030e-03 -1.000 1.537e-02 -1.792 1.515 0.142 -1.159 -1.885 -2.458 -3.325 -3.983 -4.100
0.0152 0.01508 8.69897 2.7243232727 2.5901806169    2.725  2.592  3.6404  1.795    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.744e-01 3.102e-01 1.682e-03 2.514e-03 6.030e-03 -1.000 1.537e-02 -1.710 1.539 0.185 -1.097 -1.816 -2.381 -3.237 -3.890 -4.003
0.0152 0.01508 8.69897 2.7248067856 2.5901907107    2.725  2.556  3.6434  1.843    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.744e-01 3.102e-01 1.682e-03 2.514e-03 6.030e-03 -1.000 1.537e-02 -1.620 1.564 0.233 -1.027 -1.738 -2.297 -3.140 -3.789 -3.897
0.0152 0.01508 8.69897 2.7253694534 2.5902024517    2.726  2.513  3.6470  1.900    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.744e-01 3.102e-01 1.682e-03 2.514e-03 6.030e-03 -1.000 1.537e-02 -1.513 1.593 0.290 -0.945 -1.646 -2.197 -3.026 -3.668 -3.771
0.0152 0.01508 8.69897 2.7259047031 2.5902136155    2.726  2.468  3.6507  1.961    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.744e-01 3.102e-01 1.682e-03 2.514e-03 6.029e-03 -1.000 1.537e-02 -1.399 1.620 0.349 -0.858 -1.548 -2.090 -2.903 -3.539 -3.637
